"participant","leaveoutindex","environment","context","kError","beta","tau"
52,1,"Smooth","Spatial",2.7489806753404,0.160751779609649,0.0257241007950028
52,2,"Smooth","Spatial",2.66891207972247,0.175165837103936,0.0233584508381901
52,3,"Smooth","Spatial",3.70795377542347,0.164763970697919,0.0194858999370594
52,5,"Smooth","Spatial",2.74492418771208,0.179116949745143,0.0211168189380018
52,6,"Smooth","Spatial",2.4836536873422,0.165100908290926,0.0257086652461074
52,7,"Smooth","Spatial",2.58019698976859,0.150840706558177,0.0277915266793632
52,4,"Smooth","Spatial",2.70786466767658,0.163344490544895,0.0257853701480123
53,1,"Rough","Conceptual",2.64691351288698,0.0747435372496492,0.0465168079690397
53,2,"Rough","Conceptual",2.96935647378603,0.133070642948848,0.0337954296771401
53,3,"Rough","Conceptual",2.88376391935184,0.106706444079068,0.0390338160548859
53,8,"Rough","Conceptual",2.7530520496864,0.103540676487737,0.0408703357233794
53,9,"Rough","Conceptual",2.61384869120716,0.0933029149417924,0.0452554997002628
53,7,"Rough","Conceptual",2.78722106420486,0.100741845732792,0.0414751538227608
53,4,"Rough","Conceptual",2.79084928046016,0.117877099919385,0.0405238400456779
53,5,"Rough","Conceptual",2.84822057503007,0.0916008799190211,0.043323061874319
53,6,"Rough","Conceptual",2.87596059326975,0.0744242421864888,0.045493548394688
53,1,"Rough","Spatial",4.20213777823572,0.0989364775232784,0.0386490926139808
53,2,"Rough","Spatial",6.29452315178941,0.0132951250389934,0.0282640782042775
53,3,"Rough","Spatial",4.49222294277309,0.00673794699929141,0.0491664476292063
53,8,"Rough","Spatial",3.86716660275917,0.00906081186345337,0.0523823852159404
53,9,"Rough","Spatial",4.32882400989265,0.00742137737454445,0.0487908983754478
53,7,"Rough","Spatial",4.0754758636047,0.00673794699912807,0.0517059419137582
53,4,"Rough","Spatial",4.38825132280367,0.0067379469991035,0.0518831646069913
53,5,"Rough","Spatial",3.92157659860136,0.00713769964251509,0.0544820997704992
53,6,"Rough","Spatial",5.80881725272151,0.0136058908789612,0.0350611846535187
55,7,"Smooth","Conceptual",3.10046918398113,0.00673794699908557,0.0498534196770374
55,8,"Smooth","Conceptual",3.14295046261158,0.0523887582124314,0.0440618288226401
55,1,"Smooth","Conceptual",2.93801587897983,0.00673794699908727,0.0494664717910537
55,2,"Smooth","Conceptual",2.93834488992304,0.0067379469991335,0.0516731025354223
55,3,"Smooth","Conceptual",3.31124556958845,0.00673794699944134,0.0468194816214675
55,4,"Smooth","Conceptual",3.03954218432338,0.0116974481550602,0.0476814094298665
55,5,"Smooth","Conceptual",2.83328718389305,0.0123938372590696,0.0478142252107218
55,6,"Smooth","Conceptual",3.1457347936864,0.00673794699910003,0.0496507202456305
55,9,"Smooth","Conceptual",3.36877595668932,0.00740461660945774,0.0461980716482328
55,7,"Smooth","Spatial",5.78076377408472,0.306122135507451,0.00673794700008861
55,8,"Smooth","Spatial",5.6922919065231,0.308689340228473,0.00673794699908822
55,1,"Smooth","Spatial",5.61792798915476,0.301263590072731,0.00673794699908636
55,2,"Smooth","Spatial",5.80606490804833,0.304987193550639,0.00673794699952444
55,3,"Smooth","Spatial",5.65008041507542,0.303186517340159,0.00710121931326486
55,4,"Smooth","Spatial",5.94319666031072,0.30441901173746,0.00673794699908598
55,5,"Smooth","Spatial",5.72583088269311,0.305517061121036,0.00673794731934275
55,6,"Smooth","Spatial",5.79489078816073,0.306214073370607,0.00673794700351843
55,9,"Smooth","Spatial",5.44276655482679,0.302297867125483,0.00721590833910294
56,1,"Smooth","Conceptual",1.18841503875915,0.00673794699908551,0.10216381401928
56,2,"Smooth","Conceptual",0.958678802830024,0.00673794699908555,0.104864633933488
56,3,"Smooth","Conceptual",1.2399709408057,0.00673794699908572,0.0978419104001962
56,4,"Smooth","Conceptual",1.03151840882293,0.014488901374858,0.102061216089981
56,5,"Smooth","Conceptual",0.922232272070539,0.00673794699908557,0.104974344144558
56,6,"Smooth","Conceptual",1.20852629316213,0.00673794699908562,0.100820577993703
56,7,"Smooth","Conceptual",1.14750054198665,0.00673794699908583,0.106479257600781
56,8,"Smooth","Conceptual",1.05556735383618,0.0067379469990863,0.10414534958302
56,9,"Smooth","Conceptual",0.00673794700418224,0.00673794699908555,0.122666868851547
56,1,"Smooth","Spatial",3.51334117322506,0.216170540493997,0.0214299016186467
56,2,"Smooth","Spatial",4.3854864662794,0.231577826855751,0.01711922307505
56,3,"Smooth","Spatial",4.041849680864,0.250646433365776,0.0155509327916447
56,4,"Smooth","Spatial",4.13615893194557,0.254312122406152,0.0153202133905743
56,5,"Smooth","Spatial",4.12910169428327,0.250846352254222,0.0152744088655228
56,6,"Smooth","Spatial",3.8239598400771,0.231227673381302,0.019076541852269
56,7,"Smooth","Spatial",3.76372852270781,0.23618680257866,0.0188884179467765
56,8,"Smooth","Spatial",3.71226069542667,0.228034861080855,0.0200699686434866
56,9,"Smooth","Spatial",3.77844023923314,0.22757211587077,0.020183140225772
57,1,"Rough","Conceptual",2.53279713638226,0.00673794699908554,0.0582805595299303
57,2,"Rough","Conceptual",2.45854422411399,0.0067379469990855,0.0605507523393992
57,3,"Rough","Conceptual",2.47763986290381,0.00673794699908553,0.0589178303956275
57,4,"Rough","Conceptual",2.43361650650299,0.00673794699908551,0.0569775492812425
57,8,"Rough","Conceptual",2.78656509188076,0.00673794699908584,0.0508493275520018
57,9,"Rough","Conceptual",2.45521292777976,0.00673794699908557,0.0603982242544398
57,5,"Rough","Conceptual",2.32443719831717,0.0282664490238144,0.0533238593439209
57,6,"Rough","Conceptual",2.260502982675,0.0067379469990855,0.0619393807399682
57,7,"Rough","Conceptual",2.66920592395353,0.00673794699908557,0.0533277941674623
57,1,"Rough","Spatial",3.20245102798854,0.00673794699912013,0.0506943101483122
57,2,"Rough","Spatial",2.59307999665041,0.00673794699908632,0.0560164493253697
57,3,"Rough","Spatial",3.4156095399576,0.00673794699909389,0.0470235814107702
57,4,"Rough","Spatial",2.60487785042446,0.006737946999087,0.0521764607713442
57,8,"Rough","Spatial",3.02695497217086,0.0405926856298813,0.0474969185356452
57,9,"Rough","Spatial",3.04128951900609,0.00673794699910408,0.052046826245112
57,5,"Rough","Spatial",3.08208455707823,0.00673794699908861,0.0509518943100458
57,6,"Rough","Spatial",3.04166861082889,0.00673794699908733,0.0530712420699893
57,7,"Rough","Spatial",3.02986088127188,0.00673794699908613,0.0520106903071156
59,4,"Smooth","Conceptual",2.7730774883499,0.00673794699908559,0.0487685753179035
59,1,"Smooth","Conceptual",2.57630235208908,0.00673794699908555,0.0496632226837335
59,2,"Smooth","Conceptual",1.66723155221384,0.00673794699908554,0.0447358308108909
59,3,"Smooth","Conceptual",3.54829531744874,0.00673794699908826,0.0392262023765
59,5,"Smooth","Conceptual",8.51724699464202,0.0067379469996179,0.0122446426958984
59,6,"Smooth","Conceptual",2.78916849859175,0.00673794699908585,0.0487292506282765
59,7,"Smooth","Conceptual",2.2822786612001,0.011597358562059,0.0581502230980236
59,8,"Smooth","Conceptual",2.78158004905686,0.00673794699908548,0.0491778949522189
59,9,"Smooth","Conceptual",2.77526754789007,0.00673794699908559,0.0491876058719698
59,4,"Smooth","Spatial",0.198664964566602,0.00673794699908549,0.282551530373822
59,1,"Smooth","Spatial",0.221408227932727,0.00673794699908617,0.287517305261037
59,2,"Smooth","Spatial",0.156406787336927,0.00673794699908547,0.259660608783985
59,3,"Smooth","Spatial",0.0635434117902216,0.00673794699908569,0.279681466798208
59,5,"Smooth","Spatial",0.220119459445422,0.00673794699908633,0.286674551740252
59,6,"Smooth","Spatial",0.264031701808763,0.00673794699908547,0.271883089071731
59,7,"Smooth","Spatial",0.129096496015326,0.00673794699908581,0.290090195556158
59,8,"Smooth","Spatial",1.73209269040515,0.00673794699908969,0.233509367637083
59,9,"Smooth","Spatial",0.132960048732328,0.00673794699908557,0.306993312257592
6,2,"Rough","Conceptual",2.91420808118001,0.00673794699909106,0.047310856385984
6,6,"Rough","Conceptual",2.62538565829098,0.0067379469990945,0.0542027182073651
6,3,"Rough","Conceptual",2.5440938143052,0.00673794699908966,0.0534863555374226
6,4,"Rough","Conceptual",2.60940636551355,0.00673794699908721,0.0534265743684702
6,5,"Rough","Conceptual",2.72810984739044,0.00673794699908575,0.0487812348348724
6,7,"Rough","Conceptual",2.76401077134519,0.00673794699908932,0.0510521004943744
6,8,"Rough","Conceptual",2.66321458645001,0.00673794699908968,0.0527367608873778
6,9,"Rough","Conceptual",2.63050572577215,0.00673794699908562,0.0536850208595627
6,1,"Rough","Conceptual",2.14838224201949,0.00787452254310781,0.0555595240551291
6,2,"Rough","Spatial",5.72702764710805,0.27582367099398,0.00673794699908729
6,6,"Rough","Spatial",4.95094462492545,0.296048019680156,0.00673794699913429
6,3,"Rough","Spatial",4.90560363659661,0.295108879129189,0.00673794699908557
6,4,"Rough","Spatial",4.99357709037178,0.29506142122969,0.00673794699910051
6,5,"Rough","Spatial",4.95137646763407,0.294314116377057,0.0067379469990865
6,7,"Rough","Spatial",4.86240510227947,0.29358310140581,0.00673794699928179
6,8,"Rough","Spatial",4.88434438725256,0.294975436194179,0.00673794699909546
6,9,"Rough","Spatial",4.88831837233762,0.294338559843312,0.00673794701140385
6,1,"Rough","Spatial",4.64157067171761,0.29151212244454,0.00673794699908698
60,8,"Smooth","Conceptual",1.16055475484309,0.00673794699908551,0.0831206745609971
60,9,"Smooth","Conceptual",1.60440892128004,0.00673794699908548,0.0664321300468077
60,1,"Smooth","Conceptual",1.45363513225408,0.0067379469990855,0.071832143173516
60,7,"Smooth","Conceptual",1.50826070344118,0.00673794699908556,0.0711718041049148
60,3,"Smooth","Conceptual",1.38682128623022,0.00673794699908547,0.0715171472734257
60,4,"Smooth","Conceptual",1.48388670851813,0.00673794699908547,0.073178367988874
60,5,"Smooth","Conceptual",1.23775972693865,0.0067379469990855,0.0725271575406675
60,2,"Smooth","Conceptual",1.48051894340812,0.00673794699908547,0.0716430444165228
60,6,"Smooth","Conceptual",1.52364539486878,0.0067379469990855,0.0702954178713097
60,8,"Smooth","Spatial",2.59984732601341,0.15179861712984,0.0369118218165498
60,9,"Smooth","Spatial",2.64439783810088,0.149241613174725,0.035719241517289
60,1,"Smooth","Spatial",3.08690491162951,0.204003298001642,0.024375177344621
60,7,"Smooth","Spatial",2.72370267357559,0.167530283449671,0.0330854422594693
60,3,"Smooth","Spatial",2.62499055289485,0.169809044870877,0.0332424623201349
60,4,"Smooth","Spatial",2.81605127320153,0.183723745294517,0.028875597578379
60,5,"Smooth","Spatial",2.61973741687695,0.170593020843528,0.032188081955055
60,2,"Smooth","Spatial",2.82987433098894,0.188459007857011,0.0280370076990858
60,6,"Smooth","Spatial",2.67175046824326,0.167153079647972,0.0319221207655695
61,1,"Rough","Conceptual",3.73662390082247,0.00673794699908556,0.0260735114531233
61,2,"Rough","Conceptual",7.50936333803605,0.00673794699914717,0.00673794699920052
61,3,"Rough","Conceptual",3.80413291210231,0.00673794699908553,0.021843926547932
61,4,"Rough","Conceptual",4.05097044253994,0.00673794699908694,0.0238410250089711
61,5,"Rough","Conceptual",4.31682706159605,0.00673794699908981,0.0212108993246991
61,6,"Rough","Conceptual",7.26212387566854,0.0067379469990928,0.00880070593493478
61,7,"Rough","Conceptual",4.18894858044721,0.0067379469990861,0.0225613692364063
61,8,"Rough","Conceptual",6.14059854757235,0.00673794699909868,0.0115759677346608
61,9,"Rough","Conceptual",4.31545923559935,0.00673794699909012,0.0212269679533524
61,1,"Rough","Spatial",6.25367468604163,0.228726942613658,0.00673794699916512
61,2,"Rough","Spatial",9.19862124945747,0.0510213498154231,0.00673794699908736
61,3,"Rough","Spatial",9.45637497689849,0.0432011650043639,0.00673794699908996
61,4,"Rough","Spatial",9.47740701022811,0.0458925932165813,0.00673794699910262
61,5,"Rough","Spatial",9.38009398401662,0.0491651872107596,0.00673794699908859
61,6,"Rough","Spatial",9.77260971456346,0.0363766352626899,0.00673794699922601
61,7,"Rough","Spatial",9.59244377362891,0.0448924531241491,0.00673794699910623
61,8,"Rough","Spatial",9.55066314362622,0.037509260421832,0.00673794699909441
61,9,"Rough","Spatial",9.40191949034403,0.0506694695901226,0.00673794699914257
64,3,"Smooth","Conceptual",6.96463201640871,0.126372597482768,0.00673794699909288
64,2,"Smooth","Conceptual",6.0046543380167,0.118278494406736,0.00821146011153969
64,7,"Smooth","Conceptual",6.87532576629463,0.13029551548643,0.00673794699937877
64,4,"Smooth","Conceptual",6.9643992954671,0.124955705258947,0.00673794699945445
64,5,"Smooth","Conceptual",6.94312705946421,0.12913998226324,0.00673794700044334
64,6,"Smooth","Conceptual",6.95597180241027,0.125430231632115,0.00673794700068047
64,8,"Smooth","Conceptual",6.95241039031134,0.128896490006926,0.00673794699921093
64,9,"Smooth","Conceptual",6.9517494651655,0.125449404539376,0.00673794699908702
64,1,"Smooth","Conceptual",5.41413835595142,0.189860021361936,0.00673794701360813
64,3,"Smooth","Spatial",6.26902406909059,0.277250937995386,0.00673794699923061
64,2,"Smooth","Spatial",6.0643161081312,0.279479600173236,0.00673794699909444
64,7,"Smooth","Spatial",6.08091521926572,0.271439833690372,0.00712283319787607
64,4,"Smooth","Spatial",6.27013760511237,0.27817136203559,0.00673794699909911
64,5,"Smooth","Spatial",5.8240767205898,0.28652780973975,0.00673794699908604
64,6,"Smooth","Spatial",6.23557642096268,0.278707711966947,0.00673794699908748
64,8,"Smooth","Spatial",6.17563611277421,0.278041839458824,0.00673794699914186
64,9,"Smooth","Spatial",6.18473622604241,0.276999613039257,0.00673794699911569
64,1,"Smooth","Spatial",6.77985472783351,0.252219367596071,0.0067379469990882
66,1,"Rough","Conceptual",1.78318096696289,0.00673794699908736,0.424838465272743
66,9,"Rough","Conceptual",0.290778468538667,0.00673794699908563,0.388934120099723
66,2,"Rough","Conceptual",0.52003937947479,0.00673794699908618,0.467025114916903
66,3,"Rough","Conceptual",0.139270265941406,0.00673794699908555,0.577512301177792
66,5,"Rough","Conceptual",0.47195118093947,0.00673794699908565,0.404013933174594
66,6,"Rough","Conceptual",0.486993929823506,0.00673794699908593,0.365042944119454
66,7,"Rough","Conceptual",0.497826250872369,0.00673794699908547,0.408536690143437
66,4,"Rough","Conceptual",0.421637159797499,0.00673794699908555,0.409272218129599
66,8,"Rough","Conceptual",0.519260495281997,0.00673794699908739,0.371508280696361
66,1,"Rough","Spatial",30.6813034566544,0.202892528592452,0.00673794699919705
66,9,"Rough","Spatial",0.00673794699915708,0.0953903048453731,0.940103144748225
66,2,"Rough","Spatial",5.96944765690715,50.6407087868398,0.00772366725640127
66,3,"Rough","Spatial",2.22136703308364,84.0208571370207,0.0090289638212352
66,5,"Rough","Spatial",6.70587380260747,49.4713146001752,0.300509192809224
66,6,"Rough","Spatial",1.40404188954612,0.0784287859389242,0.881732309046792
66,7,"Rough","Spatial",0.413362154834966,0.309265453003694,10.7189222820305
66,4,"Rough","Spatial",2.11608034218905,0.0480537425261448,0.985367393337285
66,8,"Rough","Spatial",0.770097506897901,137.709514868707,38.5375064285333
67,1,"Smooth","Conceptual",1.53040313637657,0.0857701831679938,0.0755823817233173
67,2,"Smooth","Conceptual",2.13549324169753,0.111749635068199,0.0581360046814517
67,3,"Smooth","Conceptual",1.98772894896652,0.103719004103073,0.0628127964007115
67,9,"Smooth","Conceptual",2.1860703138768,0.0933521897485484,0.0624149330795584
67,5,"Smooth","Conceptual",2.29056970338203,0.0928057030287298,0.0615520328779781
67,4,"Smooth","Conceptual",2.03386572028614,0.0847828262449354,0.0680808467206889
67,6,"Smooth","Conceptual",2.32326346484532,0.0925300211895517,0.0607333588089124
67,8,"Smooth","Conceptual",1.46674599741781,0.0834729307479998,0.0826790772364274
67,7,"Smooth","Conceptual",1.95472789739203,0.075398014086395,0.0686425356246581
67,1,"Smooth","Spatial",2.00415363338423,0.0242011029029724,0.0833054770950769
67,2,"Smooth","Spatial",2.22526048544677,0.108524568859682,0.0575241434039397
67,3,"Smooth","Spatial",2.12898796342105,0.0295235456512785,0.0818959151837291
67,9,"Smooth","Spatial",2.12070424714729,0.0310148950710862,0.0775243054328671
67,5,"Smooth","Spatial",2.19629121506402,0.0287352487294898,0.0790018289655493
67,4,"Smooth","Spatial",1.65128292564912,0.0418611727584918,0.0902238868409407
67,6,"Smooth","Spatial",2.26749228955042,0.0285467698275003,0.0777327645348023
67,8,"Smooth","Spatial",2.04464118354472,0.0271410635906757,0.0810553308502113
67,7,"Smooth","Spatial",2.09482580449068,0.0321327707936255,0.0800356970949581
69,8,"Rough","Conceptual",4.49292324332868,0.176952194654849,0.0170337594302462
69,9,"Rough","Conceptual",4.64809743301541,0.182153831669241,0.0156702452198343
69,1,"Rough","Conceptual",4.59305078603049,0.182168757697923,0.016260848020427
69,2,"Rough","Conceptual",4.5569893077749,0.181669722493687,0.016306004457746
69,3,"Rough","Conceptual",6.05392676264833,0.268475991196004,0.0067379470005884
69,4,"Rough","Conceptual",4.55086403003761,0.192539067056778,0.0147234743939787
69,5,"Rough","Conceptual",4.48504167208758,0.179424991450034,0.0168061525769083
69,6,"Rough","Conceptual",4.04328196337844,0.132531569334775,0.0223558401872115
69,7,"Rough","Conceptual",4.61223854599351,0.186467659962435,0.0160387923472025
69,8,"Rough","Spatial",2.91750454632858,0.00673794699908554,0.0521515326618281
69,9,"Rough","Spatial",3.04357088012034,0.00673794699908608,0.0491696672384344
69,1,"Rough","Spatial",2.97552615397438,0.00673794699908557,0.0496769779922715
69,2,"Rough","Spatial",2.96061770127398,0.00673794699908575,0.049949848206839
69,3,"Rough","Spatial",2.80833480215569,0.00673794699908554,0.0530044743867416
69,4,"Rough","Spatial",3.4645954725372,0.00673794699908637,0.0424065058882423
69,5,"Rough","Spatial",2.90645835353109,0.00673794699908547,0.0518624964761554
69,6,"Rough","Spatial",3.44630484655406,0.167082791272454,0.0245818458976831
69,7,"Rough","Spatial",2.8371429793421,0.00673794699908573,0.0524303765610765
7,1,"Smooth","Conceptual",3.29888404639695,0.0449210198882584,0.0399087421287923
7,5,"Smooth","Conceptual",3.28442049077141,0.0409897125095733,0.0409399164592927
7,2,"Smooth","Conceptual",3.21896209512656,0.0424298913342832,0.0418670724204346
7,3,"Smooth","Conceptual",3.37217043954872,0.0451711965006859,0.0393757629199571
7,4,"Smooth","Conceptual",5.28343041573719,0.294482745145697,0.0070126248023216
7,9,"Smooth","Conceptual",3.21741310016451,0.0447071686577536,0.0407543521744062
7,6,"Smooth","Conceptual",3.41533353923848,0.0365975063065196,0.04019213007641
7,7,"Smooth","Conceptual",3.23680330044444,0.0484158398517586,0.0408088486599754
7,8,"Smooth","Conceptual",3.4407631409735,0.0466841781792782,0.0380675948191677
7,1,"Smooth","Spatial",4.22984339821926,0.246860710654924,0.0139573880056145
7,5,"Smooth","Spatial",2.53709161446024,0.0127384058524671,0.0529322930193716
7,2,"Smooth","Spatial",2.95832444302456,0.00673794699912862,0.0537939302586654
7,3,"Smooth","Spatial",2.95524949615042,0.0158130851737708,0.0546664817388658
7,4,"Smooth","Spatial",2.73888963090639,0.0138541655622995,0.0569267738428142
7,9,"Smooth","Spatial",3.51228609140352,0.0148951842823219,0.0451994257523813
7,6,"Smooth","Spatial",3.02077080734656,0.0159028185694815,0.0526902186834039
7,7,"Smooth","Spatial",2.73184798391986,0.0139113264565716,0.0567526134633837
7,8,"Smooth","Spatial",2.85237251024125,0.015305307724627,0.0555239890164094
70,1,"Rough","Conceptual",0.535996503392014,0.00673794699908547,0.069946321051175
70,2,"Rough","Conceptual",1.03778309164285,0.00673794699908547,0.0636017741955814
70,3,"Rough","Conceptual",1.15313675362367,0.0067379469990855,0.0609883037379606
70,4,"Rough","Conceptual",1.14646141652658,0.0067379469990855,0.0641823574526176
70,5,"Rough","Conceptual",0.957754466836916,0.00673794699908548,0.0669755610614639
70,6,"Rough","Conceptual",0.889830651869803,0.00673794699908548,0.0653329152651231
70,7,"Rough","Conceptual",0.986368011013501,0.00673794699908549,0.0671849559031393
70,8,"Rough","Conceptual",1.01747103045917,0.0067379469990855,0.0640484416261689
70,9,"Rough","Conceptual",1.35393160884604,0.00673794699908547,0.053148845269709
70,1,"Rough","Spatial",1.95932785066834,0.00673794699908574,0.0588160073641339
70,2,"Rough","Spatial",2.00355683417889,0.00673794699908677,0.0588144318614729
70,3,"Rough","Spatial",1.88283361058897,0.0129357227637085,0.0527571294004939
70,4,"Rough","Spatial",2.21109096113718,0.00673794699908676,0.0547554010333143
70,5,"Rough","Spatial",2.14300162460164,0.0067379469992502,0.0576314170022068
70,6,"Rough","Spatial",2.24600212367482,0.00673794699908916,0.056232075127479
70,7,"Rough","Spatial",2.19674469464073,0.00673794699908547,0.0558263288692722
70,8,"Rough","Spatial",2.09749645846142,0.00673794699908557,0.057755317481104
70,9,"Rough","Spatial",2.13384530739543,0.00673794699908611,0.0575347455288682
72,2,"Smooth","Conceptual",3.27836987320697,0.00673794699908678,0.0346775411281866
72,3,"Smooth","Conceptual",2.46848335841024,0.00673794699908548,0.0523119050389404
72,1,"Smooth","Conceptual",2.58193098628576,0.00673794699908564,0.0477656892136824
72,5,"Smooth","Conceptual",2.39526392262197,0.00673794699908547,0.0530172928703547
72,4,"Smooth","Conceptual",2.35398468576284,0.00673794699908547,0.0505519480570192
72,9,"Smooth","Conceptual",2.54746695481104,0.00673794699908549,0.0493188732974272
72,6,"Smooth","Conceptual",2.44705772953267,0.00673794699908548,0.0498129373668883
72,7,"Smooth","Conceptual",2.17627370332475,0.0067379469990855,0.0509999650694851
72,8,"Smooth","Conceptual",2.46928871781733,0.00673794699908547,0.0497546680465966
72,2,"Smooth","Spatial",2.57983590732275,0.0729453961814553,0.0445180065477415
72,3,"Smooth","Spatial",3.12064973299025,0.115061622197364,0.0345795810553958
72,1,"Smooth","Spatial",2.76719827233172,0.132590154138524,0.0351136253934448
72,5,"Smooth","Spatial",3.00681034185332,0.114658940750926,0.0360588843079961
72,4,"Smooth","Spatial",2.78834136199085,0.100889226844333,0.0390376196949113
72,9,"Smooth","Spatial",2.81063133361382,0.106177404697049,0.0393831880512105
72,6,"Smooth","Spatial",2.97982460390319,0.112083819712453,0.0359597818047459
72,7,"Smooth","Spatial",3.12904540876217,0.148303756848823,0.029935635242683
72,8,"Smooth","Spatial",3.01210567528233,0.126582017266077,0.0349918350551919
76,1,"Smooth","Conceptual",0.990823647954381,0.00673794699908551,0.0918939537726557
76,5,"Smooth","Conceptual",0.840541424645941,0.00673794699908571,0.0936884499357025
76,2,"Smooth","Conceptual",0.960842067815471,0.00673794699908553,0.0930696505052347
76,3,"Smooth","Conceptual",0.86322015682698,0.00673794699908573,0.0934893200618687
76,4,"Smooth","Conceptual",0.0931089463971326,0.00673794699908549,0.104797765319429
76,6,"Smooth","Conceptual",1.02563157408611,0.00673794699908581,0.0886841383596025
76,7,"Smooth","Conceptual",1.0816557085944,0.00673794699908551,0.0904292437423747
76,8,"Smooth","Conceptual",0.913665594609895,0.00673794699908548,0.0874522828776948
76,9,"Smooth","Conceptual",0.668171773219496,0.00673794699908551,0.100080300776002
76,1,"Smooth","Spatial",1.84540397237231,0.0109909264029453,0.0720206967861272
76,5,"Smooth","Spatial",1.71289216257467,0.00673794699908554,0.0755192080261032
76,2,"Smooth","Spatial",1.92472084925832,0.00673794699908563,0.0693940423090279
76,3,"Smooth","Spatial",2.05065124641996,0.00673794699908552,0.0709601322393731
76,4,"Smooth","Spatial",1.92010860667661,0.00673794699908604,0.0716524439127651
76,6,"Smooth","Spatial",1.85663224225896,0.0067379469990859,0.0766206808962091
76,7,"Smooth","Spatial",1.80647538648484,0.00673794699908563,0.076958252619828
76,8,"Smooth","Spatial",1.48421868604512,0.00673794699908549,0.0733520362561421
76,9,"Smooth","Spatial",1.91184127408905,0.00673794699908551,0.0698959833030097
78,9,"Rough","Conceptual",2.44009667751258,0.00673794699908684,0.0597156213181624
78,7,"Rough","Conceptual",2.87210168214636,0.00673794699909072,0.0523038318353409
78,4,"Rough","Conceptual",2.31067715596964,0.00673794699908565,0.063493594548943
78,1,"Rough","Conceptual",1.7962038315054,0.00673794699908563,0.0692417610902351
78,2,"Rough","Conceptual",2.06409720297699,0.0196761730021015,0.0671668826887337
78,8,"Rough","Conceptual",2.30254147096917,0.00673794699908594,0.0645429473350852
78,5,"Rough","Conceptual",2.6510253299852,0.00673794699908567,0.0594107698169622
78,6,"Rough","Conceptual",2.24054822302711,0.0067379469990867,0.062176461637742
78,3,"Rough","Conceptual",2.35706245070913,0.00673794699908797,0.063446756411379
78,9,"Rough","Spatial",3.17889897359059,0.0144787865955872,0.0454682398409871
78,7,"Rough","Spatial",3.49802363051918,0.0145549505478549,0.0447711224738325
78,4,"Rough","Spatial",3.73182878682005,0.013772970223187,0.0430836634063978
78,1,"Rough","Spatial",3.7424485903499,0.0147376761203918,0.0429300828400113
78,2,"Rough","Spatial",3.5507196540885,0.0150078477834213,0.0445019467723025
78,8,"Rough","Spatial",3.73800403681396,0.014486792487366,0.0430439710909554
78,5,"Rough","Spatial",3.34363739365789,0.0166256167251737,0.0462405923316383
78,6,"Rough","Spatial",11.3012374266642,0.00673794699915495,0.00673794699917726
78,3,"Rough","Spatial",5.19952067649855,0.27633826291417,0.00917751227614304
80,1,"Smooth","Conceptual",1.35368086000066,0.00673794699908561,0.0728804103185229
80,2,"Smooth","Conceptual",1.19524426271871,0.00673794699908547,0.0781135172374082
80,3,"Smooth","Conceptual",1.47866685235255,0.00673794699908551,0.0704801045381631
80,4,"Smooth","Conceptual",1.23253633185211,0.00673794699908556,0.0652374651096052
80,5,"Smooth","Conceptual",1.42826478432849,0.00673794699908548,0.0653431493122578
80,6,"Smooth","Conceptual",1.22575729078468,0.00673794699908553,0.0704296080529934
80,7,"Smooth","Conceptual",1.21655014769506,0.00673794699908547,0.070885868460933
80,8,"Smooth","Conceptual",1.53171563477657,0.00673794699908549,0.0662094462679251
80,9,"Smooth","Conceptual",1.24472286348119,0.00673794699908547,0.0725921116805925
80,1,"Smooth","Spatial",2.73657512421745,0.00928687287772142,0.0515435712006955
80,2,"Smooth","Spatial",2.68766781316124,0.0115282739102653,0.0504103599315862
80,3,"Smooth","Spatial",3.91813551740105,0.0178946007727239,0.0370380821877442
80,4,"Smooth","Spatial",2.83760293501686,0.0111700854130678,0.0504524190554496
80,5,"Smooth","Spatial",2.56624848722524,0.00975327253581025,0.0520667020921777
80,6,"Smooth","Spatial",2.85134471803043,0.015843694785858,0.0516928165316036
80,7,"Smooth","Spatial",2.81525502151598,0.00989993197465944,0.051373877084134
80,8,"Smooth","Spatial",2.92554644810902,0.00673794699908686,0.0486040111452885
80,9,"Smooth","Spatial",2.68638078459043,0.0523919057955774,0.048551201968396
82,2,"Rough","Conceptual",1.83667162721483,0.006737946999089,0.112120889664281
82,1,"Rough","Conceptual",1.88057613640473,0.00673794699908583,0.106324146579344
82,6,"Rough","Conceptual",1.8627559104552,0.00673794699908817,0.117799639945649
82,3,"Rough","Conceptual",1.87579459724316,0.00673794699908849,0.108606916096976
82,4,"Rough","Conceptual",1.89472631894555,0.00673794699908708,0.115527708440755
82,5,"Rough","Conceptual",1.84623698642448,0.00673794699908576,0.112334506060681
82,7,"Rough","Conceptual",1.92300020036354,0.00673794699909312,0.120104867329216
82,8,"Rough","Conceptual",2.03080490732907,0.00673794699908685,0.103707790129559
82,9,"Rough","Conceptual",1.6714835614828,0.00673794699908626,0.115302777782476
82,2,"Rough","Spatial",2.82598571313994,0.0500347300010043,0.0402035392089671
82,1,"Rough","Spatial",2.654319476144,0.071785623740871,0.0354325229275662
82,6,"Rough","Spatial",2.90494384535764,0.0510872649273493,0.0397180286553453
82,3,"Rough","Spatial",2.82363478642326,0.074051152322095,0.0329767686548965
